task,th,tr,tc,successor
1,185,370,130,[13]
2,716,100000,501,[13]
3,548,100000,384,[]
4,571,100000,100000,"[7, 9]"
5,831,1662,100000,[]
6,547,100000,383,[8]
7,362,724,100000,"[10, 11, 12]"
8,444,100000,100000,[]
9,224,448,157,[]
10,367,100000,100000,[13]
11,554,1108,100000,[13]
12,672,100000,100000,"[14, 15, 16]"
13,413,100000,289,"[17, 18, 19, 20]"
14,683,1366,478,[]
15,352,100000,100000,[]
16,555,1110,100000,[]
17,591,1182,100000,[]
18,525,100000,100000,[]
19,381,100000,100000,[]
20,461,100000,323,[]
