task,th,tr,tc,successor
1,100,100000,100000,"[3, 4]"
2,68,136,48,"[4, 5]"
3,172,100000,120,"[6, 7, 8]"
4,129,258,100000,"[6, 7, 8]"
5,37,100000,26,"[6, 7]"
6,114,100000,100000,"[13, 14]"
7,30,60,100000,"[9, 10]"
8,362,100000,253,"[9, 10]"
9,134,268,100000,[12]
10,284,100000,100000,"[11, 16]"
11,184,368,100000,[13]
12,58,100000,41,"[14, 17]"
13,91,182,100000,"[17, 19]"
14,73,146,100000,"[15, 16]"
15,138,276,100000,[19]
16,21,100000,100000,"[18, 19]"
17,162,100000,113,[18]
18,117,100000,82,[20]
19,56,100000,39,[20]
20,122,100000,100000,[]
