task,th,tr,tc,successor
1,121,242,100000,"[3, 4, 5, 6]"
2,150,300,105,"[4, 5, 6]"
3,206,100000,144,[7]
4,42,84,100000,"[8, 9, 10, 11]"
5,136,272,100000,"[9, 10, 11]"
6,151,302,100000,"[9, 10]"
7,259,100000,181,[13]
8,142,284,100000,[12]
9,207,100000,145,"[13, 14]"
10,111,100000,100000,[]
11,387,100000,271,"[13, 14]"
12,514,100000,360,[16]
13,146,100000,100000,"[17, 18]"
14,145,100000,100000,"[15, 17]"
15,496,992,100000,[19]
16,32,64,100000,[20]
17,55,100000,100000,[]
18,220,100000,154,[]
19,93,100000,100000,[]
20,87,100000,61,[]
