task,th,tr,tc,successor
1,649,100000,100000,[14]
2,513,100000,359,"[3, 4, 5]"
3,608,100000,426,"[8, 9]"
4,486,100000,100000,"[6, 7]"
5,305,610,214,"[7, 9]"
6,576,1152,100000,[13]
7,531,100000,100000,[12]
8,520,100000,100000,"[10, 11, 12]"
9,459,100000,100000,[14]
10,401,100000,281,[14]
11,333,666,233,[14]
12,500,1000,100000,[14]
13,534,1068,374,"[15, 16]"
14,570,1140,100000,"[17, 18, 19, 20]"
15,461,922,100000,[]
16,337,674,100000,[]
17,559,100000,100000,[]
18,381,100000,267,[]
19,421,100000,295,[]
20,642,100000,100000,[]
