task,th,tr,tc,successor
1,113,100000,100000,[8]
2,185,100000,100000,[6]
3,136,272,100000,"[16, 17]"
4,141,282,100000,"[10, 16]"
5,110,220,77,"[6, 7, 9]"
6,114,100000,100000,[11]
7,137,100000,96,[10]
8,201,100000,100000,"[9, 11]"
9,68,136,100000,[]
10,188,376,100000,"[14, 15]"
11,238,476,100000,"[12, 13]"
12,163,100000,114,[]
13,88,100000,100000,"[15, 16]"
14,161,322,113,[18]
15,125,250,100000,"[17, 19]"
16,173,100000,121,"[18, 20]"
17,175,100000,100000,[]
18,77,100000,54,[]
19,96,100000,67,[]
20,169,100000,118,[]
