task,th,tr,tc,successor
1,162,100000,113,"[6, 11]"
2,68,100000,100000,"[5, 6]"
3,88,100000,62,"[4, 7]"
4,282,564,100000,[13]
5,109,100000,76,[13]
6,59,100000,100000,[9]
7,193,100000,100000,"[8, 9, 10]"
8,203,406,100000,[13]
9,64,128,45,[12]
10,264,100000,100000,[11]
11,104,100000,100000,[13]
12,114,228,80,"[14, 15]"
13,44,88,100000,"[16, 17, 18, 19, 20]"
14,237,474,100000,[]
15,211,100000,100000,[]
16,112,224,100000,[]
17,159,100000,100000,[]
18,121,242,85,[]
19,43,100000,30,[]
20,170,100000,119,[]
