task,th,tr,tc,successor
1,528,100000,100000,[9]
2,589,1178,412,[9]
3,667,1334,100000,[9]
4,608,100000,426,[9]
5,430,100000,100000,"[6, 7, 8]"
6,582,100000,407,[9]
7,436,100000,305,"[17, 18, 19]"
8,531,1062,100000,[10]
9,695,1390,486,"[11, 12, 13, 14]"
10,583,1166,100000,[]
11,334,100000,100000,"[15, 17]"
12,566,100000,100000,[]
13,444,100000,100000,[16]
14,466,932,326,"[17, 18]"
15,543,1086,100000,"[19, 20]"
16,593,100000,100000,[]
17,416,832,291,[20]
18,410,100000,287,[]
19,624,100000,100000,[]
20,420,100000,100000,[]
