task,th,tr,tc,successor
1,504,100000,100000,[7]
2,472,944,100000,[7]
3,532,100000,372,[7]
4,519,1038,363,[7]
5,315,100000,220,[8]
6,330,100000,100000,[9]
7,651,1302,100000,"[10, 11, 12, 13]"
8,534,100000,100000,"[14, 15]"
9,618,100000,100000,[]
10,351,702,100000,[]
11,561,1122,100000,[]
12,556,1112,389,[]
13,527,100000,100000,[]
14,459,100000,321,[16]
15,459,918,321,[]
16,414,100000,100000,"[17, 18, 19, 20]"
17,550,100000,100000,[]
18,363,100000,254,[]
19,809,1618,100000,[]
20,586,100000,410,[]
