task,th,tr,tc,successor
1,219,438,153,"[3, 4]"
2,117,234,82,[6]
3,134,268,100000,[6]
4,496,100000,100000,"[5, 6, 7]"
5,466,100000,100000,"[8, 9]"
6,483,100000,338,"[8, 10]"
7,145,100000,102,[8]
8,325,100000,100000,[11]
9,311,100000,100000,"[10, 13]"
10,142,284,100000,[12]
11,550,1100,385,"[12, 13]"
12,192,384,134,"[14, 15]"
13,198,100000,139,"[15, 20]"
14,237,100000,100000,"[16, 17]"
15,136,100000,100000,[19]
16,428,856,100000,"[18, 20]"
17,252,100000,100000,[19]
18,273,100000,100000,[]
19,170,340,100000,[]
20,22,100000,15,[]
