task,th,tr,tc,successor
1,71,142,100000,[3]
2,145,100000,102,"[4, 5, 6]"
3,43,86,100000,[10]
4,83,100000,100000,"[7, 8, 9, 10]"
5,137,274,100000,[10]
6,76,152,53,"[9, 10]"
7,187,100000,100000,[12]
8,188,100000,100000,[13]
9,137,100000,100000,"[11, 19, 20]"
10,236,472,165,[14]
11,199,100000,139,[15]
12,37,74,100000,[16]
13,181,362,127,[16]
14,235,100000,100000,"[16, 17]"
15,187,100000,131,[18]
16,199,100000,100000,"[19, 20]"
17,114,100000,100000,"[19, 20]"
18,61,122,100000,[]
19,247,100000,173,[]
20,22,100000,15,[]
