task,th,tr,tc,successor
1,184,368,129,[8]
2,283,100000,198,[8]
3,51,100000,36,"[5, 7]"
4,506,100000,100000,[6]
5,271,542,100000,[8]
6,189,378,100000,[8]
7,512,100000,358,"[9, 10]"
8,308,100000,100000,"[11, 12, 13, 14, 15, 16]"
9,98,100000,69,[16]
10,492,984,344,[]
11,128,256,100000,[]
12,142,100000,100000,[18]
13,36,100000,25,[18]
14,245,490,100000,"[17, 19]"
15,157,100000,100000,[]
16,216,100000,151,[]
17,566,100000,100000,[]
18,310,100000,100000,"[19, 20]"
19,208,416,100000,[]
20,479,958,100000,[]
