task,th,tr,tc,successor
1,521,100000,365,"[2, 3, 4, 5, 6]"
2,447,894,100000,[9]
3,544,100000,381,"[7, 10, 11]"
4,733,100000,513,"[8, 11]"
5,474,948,332,[11]
6,636,1272,100000,[11]
7,476,100000,100000,[12]
8,721,100000,100000,[13]
9,651,100000,100000,[15]
10,416,100000,100000,[14]
11,362,100000,100000,"[15, 16]"
12,523,1046,100000,[17]
13,695,100000,486,[17]
14,559,100000,391,[17]
15,492,100000,100000,"[17, 18]"
16,503,1006,100000,"[17, 18]"
17,480,960,336,[20]
18,500,1000,100000,[19]
19,518,1036,100000,[]
20,497,100000,348,[]
