task,th,tr,tc,successor
1,386,100000,270,[6]
2,491,100000,344,"[4, 5, 7]"
3,474,100000,100000,[]
4,463,100000,100000,[]
5,604,100000,423,[9]
6,412,100000,100000,[]
7,450,900,100000,"[8, 10]"
8,625,1250,438,"[11, 12, 14]"
9,770,1540,100000,[15]
10,665,1330,100000,[13]
11,573,100000,401,[19]
12,403,100000,100000,[]
13,693,100000,100000,[20]
14,452,100000,100000,[]
15,444,888,311,"[16, 17, 18]"
16,377,100000,100000,[]
17,639,1278,100000,[]
18,399,798,279,[]
19,404,808,100000,[]
20,647,100000,453,[]
