task,th,tr,tc,successor
1,168,100000,100000,[9]
2,520,100000,100000,"[7, 10, 11]"
3,108,100000,100000,"[5, 10]"
4,136,272,100000,"[5, 6, 7, 8]"
5,38,76,27,[9]
6,84,168,100000,[9]
7,529,1058,370,[9]
8,189,100000,100000,"[10, 11]"
9,329,658,230,"[12, 13, 14, 15]"
10,22,100000,15,"[16, 19]"
11,96,100000,67,[]
12,33,100000,23,[17]
13,635,1270,100000,"[17, 19]"
14,101,100000,100000,[]
15,90,100000,100000,[19]
16,304,100000,213,"[17, 18]"
17,327,100000,100000,[]
18,286,572,200,[20]
19,359,100000,100000,[]
20,323,646,100000,[]
