task,th,tr,tc,successor
1,85,100000,59,[11]
2,262,100000,100000,[11]
3,34,100000,100000,"[4, 5]"
4,93,186,100000,[11]
5,40,100000,100000,"[6, 7, 8, 9, 10]"
6,149,298,100000,[11]
7,56,100000,100000,[11]
8,103,206,100000,[20]
9,53,100000,37,[12]
10,41,82,29,[12]
11,118,100000,83,"[13, 14, 15, 16]"
12,121,100000,100000,[19]
13,124,248,87,[]
14,44,100000,100000,"[18, 20]"
15,199,398,100000,[17]
16,95,190,100000,"[19, 20]"
17,27,100000,100000,[]
18,151,100000,106,[]
19,43,100000,30,[]
20,95,190,66,[]
