task,th,tr,tc,successor
1,395,100000,100000,"[3, 4, 5]"
2,464,928,100000,"[4, 5]"
3,408,100000,286,[6]
4,397,794,100000,"[7, 8, 9]"
5,503,1006,100000,"[8, 9]"
6,330,660,100000,[11]
7,638,100000,447,[13]
8,569,100000,100000,"[10, 12, 14]"
9,777,100000,544,[14]
10,476,952,333,[15]
11,442,100000,309,[18]
12,628,100000,100000,[16]
13,624,100000,437,[17]
14,638,100000,100000,[18]
15,457,100000,100000,[19]
16,412,824,100000,[19]
17,490,100000,100000,[19]
18,364,100000,255,"[19, 20]"
19,569,1138,398,[]
20,549,1098,100000,[]
