task,th,tr,tc,successor
1,552,1104,386,[9]
2,492,100000,344,[9]
3,339,100000,237,"[4, 5, 6, 7, 8]"
4,409,818,286,[9]
5,615,100000,100000,[9]
6,613,100000,100000,[10]
7,288,576,202,"[15, 18]"
8,460,100000,100000,[10]
9,463,100000,100000,"[11, 12, 13, 14]"
10,611,1222,428,"[18, 19]"
11,354,100000,100000,[17]
12,414,100000,100000,[18]
13,492,100000,344,[17]
14,558,100000,100000,"[15, 16]"
15,618,100000,100000,"[19, 20]"
16,442,884,100000,[19]
17,600,1200,100000,[18]
18,373,100000,100000,[]
19,143,286,100000,[]
20,388,776,272,[]
