task,th,tr,tc,successor
1,578,1156,100000,"[6, 7, 8, 9]"
2,417,834,292,"[6, 9]"
3,491,100000,344,[10]
4,452,100000,316,"[6, 7, 8]"
5,572,1144,100000,"[9, 17]"
6,628,1256,440,"[11, 12]"
7,393,786,100000,"[12, 14, 15]"
8,277,100000,100000,[16]
9,522,100000,100000,"[10, 13]"
10,471,100000,100000,"[14, 19]"
11,384,100000,269,"[13, 14, 15]"
12,700,100000,100000,[]
13,275,100000,100000,[16]
14,454,100000,100000,[]
15,402,804,281,"[16, 17]"
16,556,100000,100000,[19]
17,599,100000,100000,"[18, 20]"
18,563,1126,100000,[]
19,467,934,327,[]
20,487,100000,341,[]
