task,th,tr,tc,successor
1,335,100000,100000,"[5, 6]"
2,121,242,85,[4]
3,106,100000,74,[4]
4,151,100000,100000,"[5, 6]"
5,194,100000,100000,"[7, 8]"
6,109,100000,76,"[10, 12]"
7,73,100000,51,[9]
8,55,100000,100000,[9]
9,60,120,42,"[10, 11, 12]"
10,206,412,100000,"[14, 15]"
11,92,100000,64,"[13, 14]"
12,189,378,100000,"[13, 14, 17]"
13,115,100000,100000,"[16, 18]"
14,86,172,100000,[16]
15,171,100000,100000,"[16, 17]"
16,52,104,100000,[20]
17,171,342,120,"[19, 20]"
18,144,288,100000,[]
19,114,100000,80,[]
20,401,100000,100000,[]
