task,th,tr,tc,successor
1,570,1140,399,[10]
2,504,100000,100000,[10]
3,232,464,162,[10]
4,336,100000,235,"[6, 8, 12]"
5,724,100000,507,"[7, 9, 10, 11]"
6,463,926,100000,[10]
7,537,100000,100000,[18]
8,553,100000,100000,[11]
9,669,100000,468,"[12, 17, 18]"
10,350,700,100000,"[13, 14, 15, 16]"
11,463,926,100000,"[17, 18]"
12,365,730,255,[]
13,422,100000,295,[20]
14,544,1088,100000,[17]
15,483,100000,100000,[17]
16,380,100000,100000,[18]
17,535,100000,100000,"[19, 20]"
18,628,100000,100000,[19]
19,437,100000,306,[]
20,283,566,100000,[]
