task,th,tr,tc,successor
1,407,100000,285,"[4, 20]"
2,592,100000,100000,"[4, 11, 14]"
3,525,1050,100000,"[5, 6]"
4,536,1072,375,[7]
5,574,1148,100000,[8]
6,615,100000,430,"[7, 8, 9]"
7,654,100000,100000,[13]
8,365,100000,100000,"[10, 11, 12]"
9,744,1488,521,"[10, 18, 19]"
10,502,100000,100000,[17]
11,512,1024,100000,"[15, 16, 17]"
12,470,100000,100000,"[14, 15]"
13,568,100000,100000,[16]
14,544,1088,100000,[19]
15,730,1460,100000,[]
16,701,100000,491,[18]
17,482,100000,337,[20]
18,502,1004,100000,[]
19,485,100000,340,[]
20,498,100000,349,[]
