task,th,tr,tc,successor
1,548,1096,100000,[4]
2,400,800,100000,[17]
3,459,100000,100000,[4]
4,503,1006,100000,"[5, 6, 7]"
5,518,100000,100000,"[8, 9]"
6,405,100000,100000,"[8, 9]"
7,567,100000,100000,"[8, 9]"
8,577,1154,404,"[10, 11, 12]"
9,380,760,266,"[10, 11, 12]"
10,444,888,100000,"[13, 14, 15]"
11,268,100000,188,"[13, 14]"
12,570,1140,399,[16]
13,441,100000,100000,[20]
14,353,100000,247,[16]
15,649,100000,454,[16]
16,598,1196,419,[17]
17,521,100000,100000,"[18, 19, 20]"
18,500,100000,100000,[]
19,528,100000,370,[]
20,523,100000,100000,[]
