task,th,tr,tc,successor
1,170,340,100000,"[3, 4, 5]"
2,96,192,100000,[5]
3,145,100000,100000,"[6, 7]"
4,143,286,100,"[6, 7]"
5,161,100000,100000,"[6, 7]"
6,139,100000,100000,"[8, 9]"
7,268,100000,100000,"[8, 9]"
8,284,568,199,"[10, 11, 12]"
9,101,202,100000,"[10, 11]"
10,174,348,100000,"[14, 19, 20]"
11,135,100000,94,"[13, 15]"
12,100,200,70,[14]
13,155,100000,108,[17]
14,71,142,100000,[16]
15,64,100000,100000,"[16, 17]"
16,189,100000,132,[]
17,152,100000,106,[18]
18,174,100000,122,"[19, 20]"
19,56,100000,100000,[]
20,47,100000,100000,[]
