task,th,tr,tc,successor
1,346,100000,100000,[4]
2,229,100000,100000,"[5, 6, 7]"
3,366,100000,256,"[6, 7]"
4,492,100000,100000,[8]
5,143,286,100000,[10]
6,472,100000,100000,"[9, 11]"
7,372,100000,260,[11]
8,173,100000,100000,[13]
9,133,266,100000,[12]
10,105,210,74,[13]
11,309,618,216,"[13, 14]"
12,53,106,37,[16]
13,102,100000,100000,"[16, 17]"
14,138,276,100000,"[15, 16]"
15,118,236,83,[18]
16,151,100000,100000,"[19, 20]"
17,552,1104,100000,[19]
18,110,100000,100000,[]
19,33,100000,23,[]
20,245,100000,172,[]
