task,th,tr,tc,successor
1,217,100000,152,"[2, 3, 4]"
2,26,52,18,[10]
3,22,44,100000,"[5, 6]"
4,126,252,100000,"[5, 6]"
5,39,100000,100000,"[7, 8]"
6,183,100000,128,"[7, 8]"
7,239,478,100000,"[9, 10]"
8,174,100000,100000,"[9, 10]"
9,87,174,100000,"[11, 12]"
10,182,100000,100000,"[11, 12]"
11,20,40,14,"[14, 17, 18]"
12,155,100000,100000,"[13, 14, 15]"
13,76,152,100000,"[16, 17, 18]"
14,247,100000,100000,[16]
15,111,100000,100000,[18]
16,143,100000,100,"[19, 20]"
17,344,100000,241,[20]
18,76,100000,53,[]
19,100,100000,100000,[]
20,292,584,204,[]
