task,th,tr,tc,successor
1,385,770,100000,"[2, 3, 4, 5, 6]"
2,388,776,100000,[10]
3,542,1084,379,"[7, 8]"
4,430,860,100000,[9]
5,542,100000,100000,[11]
6,449,898,314,[]
7,269,100000,188,[12]
8,472,100000,330,[13]
9,422,100000,100000,[14]
10,620,1240,434,[15]
11,477,954,100000,[16]
12,659,100000,100000,[17]
13,349,100000,244,[17]
14,332,100000,232,[17]
15,529,100000,100000,[20]
16,707,100000,100000,"[18, 19]"
17,368,100000,100000,[]
18,365,100000,255,[]
19,670,1340,100000,[]
20,550,100000,100000,[]
