task,th,tr,tc,successor
1,224,100000,100000,"[3, 4]"
2,52,100000,100000,"[3, 4]"
3,221,442,100000,"[5, 6, 7, 8]"
4,145,290,102,"[5, 8]"
5,154,308,108,"[9, 10, 15]"
6,122,100000,85,[11]
7,478,956,100000,[13]
8,227,100000,159,[15]
9,65,100000,46,"[12, 13, 14, 16]"
10,334,100000,100000,"[12, 13]"
11,82,164,57,"[12, 13, 15]"
12,127,100000,100000,[]
13,99,198,100000,[17]
14,466,100000,100000,[17]
15,516,100000,100000,[]
16,413,100000,100000,"[17, 18, 19, 20]"
17,443,100000,100000,[]
18,90,100000,100000,[]
19,211,422,148,[]
20,305,610,214,[]
