task,th,tr,tc,successor
1,497,100000,100000,[8]
2,664,100000,100000,[7]
3,530,100000,100000,"[4, 5, 6]"
4,643,100000,100000,[8]
5,439,100000,100000,[8]
6,390,100000,273,[8]
7,532,100000,100000,"[9, 10, 11]"
8,618,100000,433,"[12, 13, 14, 15]"
9,380,100000,100000,[17]
10,627,1254,100000,[]
11,575,1150,100000,[16]
12,504,1008,353,[]
13,693,100000,100000,[]
14,364,728,255,[]
15,464,928,325,[]
16,539,100000,100000,[]
17,442,884,309,"[18, 19, 20]"
18,579,1158,405,[]
19,264,100000,185,[]
20,570,1140,100000,[]
