task,th,tr,tc,successor
1,597,100000,418,[14]
2,565,100000,396,[]
3,465,100000,100000,[9]
4,577,1154,100000,[8]
5,725,100000,100000,"[6, 7]"
6,607,100000,425,[14]
7,447,100000,313,[14]
8,685,100000,100000,"[11, 12, 13]"
9,654,100000,458,[10]
10,734,1468,100000,[14]
11,418,836,100000,[]
12,571,100000,100000,[]
13,693,1386,100000,"[15, 16]"
14,683,1366,478,"[17, 18, 19, 20]"
15,497,994,100000,[]
16,740,100000,518,[]
17,460,920,100000,[]
18,471,942,100000,[]
19,435,100000,304,[]
20,554,100000,100000,[]
