task,th,tr,tc,successor
1,677,100000,474,[9]
2,505,1010,100000,[9]
3,446,892,100000,[5]
4,619,100000,100000,[20]
5,434,100000,100000,"[6, 7, 8]"
6,560,1120,100000,[9]
7,510,100000,100000,[9]
8,642,100000,449,"[10, 11, 17]"
9,716,1432,100000,"[12, 13, 14, 15, 16, 17]"
10,371,100000,100000,"[16, 19]"
11,565,100000,100000,[]
12,458,916,100000,[20]
13,274,100000,192,[20]
14,307,614,215,[19]
15,422,100000,100000,[18]
16,631,100000,100000,[18]
17,514,100000,360,[]
18,519,100000,363,[]
19,144,288,101,[]
20,347,694,243,[]
