task,th,tr,tc,successor
1,538,100000,100000,[8]
2,594,1188,100000,"[4, 6, 7]"
3,402,804,100000,"[4, 5]"
4,561,100000,100000,[8]
5,136,272,100000,[8]
6,656,1312,100000,[8]
7,557,100000,390,"[9, 10]"
8,449,898,100000,"[11, 12, 13, 14, 15, 16]"
9,541,100000,100000,[16]
10,510,100000,100000,[]
11,596,100000,417,[19]
12,618,100000,433,[]
13,401,802,100000,"[17, 18]"
14,402,100000,281,"[17, 19]"
15,436,100000,100000,[17]
16,619,100000,433,[]
17,489,100000,342,[]
18,578,1156,100000,[]
19,681,100000,477,[20]
20,529,1058,370,[]
