task,th,tr,tc,successor
1,64,100000,45,[5]
2,472,100000,100000,[5]
3,57,100000,40,"[4, 5]"
4,279,558,100000,[6]
5,59,100000,41,[6]
6,135,270,100000,"[7, 8, 9]"
7,237,100000,166,"[10, 11]"
8,465,930,100000,"[11, 12]"
9,245,100000,172,"[10, 14]"
10,381,762,267,[12]
11,80,160,100000,"[13, 14]"
12,172,344,100000,"[15, 18]"
13,119,100000,100000,"[15, 16]"
14,157,314,100000,"[15, 18]"
15,286,100000,100000,[17]
16,67,100000,100000,"[17, 18]"
17,497,100000,348,"[19, 20]"
18,298,100000,209,[19]
19,224,100000,100000,[]
20,36,72,100000,[]
