task,th,tr,tc,successor
1,272,544,190,[3]
2,303,606,100000,"[3, 4]"
3,354,100000,100000,"[5, 6]"
4,463,100000,100000,"[5, 6, 7]"
5,191,100000,100000,"[8, 9]"
6,161,100000,100000,[8]
7,359,718,100000,[8]
8,345,100000,241,[10]
9,114,100000,80,"[10, 11]"
10,529,100000,370,"[12, 13]"
11,148,296,100000,[12]
12,101,100000,71,"[14, 15]"
13,214,100000,100000,[16]
14,211,422,148,"[16, 17, 19]"
15,384,768,100000,[18]
16,298,100000,100000,[]
17,274,100000,192,[20]
18,238,476,100000,[]
19,155,310,108,[20]
20,177,100000,100000,[]
