task,th,tr,tc,successor
1,139,100000,100000,"[3, 5]"
2,547,1094,383,"[3, 4, 6]"
3,466,100000,326,[8]
4,41,100000,100000,"[7, 20]"
5,133,100000,93,[12]
6,216,100000,100000,[10]
7,59,100000,100000,"[12, 13, 14]"
8,21,42,100000,"[9, 10, 11]"
9,172,100000,120,[15]
10,438,876,100000,"[13, 15]"
11,43,100000,100000,"[13, 14, 16]"
12,207,414,100000,[19]
13,220,100000,100000,"[17, 18]"
14,516,100000,100000,[17]
15,208,100000,146,[19]
16,43,86,30,[20]
17,514,100000,360,[]
18,214,428,150,[]
19,280,560,100000,[]
20,87,174,100000,[]
