task,th,tr,tc,successor
1,479,958,335,"[3, 4]"
2,506,100000,100000,"[3, 4]"
3,485,970,340,"[5, 6, 7]"
4,424,848,100000,"[6, 7]"
5,448,100000,314,[9]
6,570,100000,100000,"[8, 11]"
7,551,100000,100000,[8]
8,371,100000,100000,[10]
9,567,1134,100000,[11]
10,473,946,100000,"[12, 13, 14]"
11,463,100000,324,"[12, 13, 14]"
12,639,1278,447,"[15, 16]"
13,563,100000,100000,[17]
14,497,100000,100000,[18]
15,216,100000,151,[]
16,526,100000,100000,[]
17,538,1076,377,[18]
18,484,968,100000,"[19, 20]"
19,307,100000,100000,[]
20,578,100000,405,[]
