task,th,tr,tc,successor
1,650,100000,100000,[11]
2,435,100000,304,[6]
3,777,1554,100000,"[4, 5, 7, 10, 12]"
4,463,100000,100000,[11]
5,670,1340,100000,[11]
6,404,808,283,"[7, 8, 9, 10]"
7,455,100000,100000,[11]
8,444,100000,100000,"[11, 12, 13]"
9,356,100000,100000,"[11, 12]"
10,453,100000,100000,[14]
11,659,100000,461,"[15, 16, 17, 18]"
12,504,1008,353,[]
13,500,1000,100000,[20]
14,668,1336,468,[]
15,470,100000,329,[20]
16,701,100000,100000,"[19, 20]"
17,470,100000,100000,[19]
18,454,100000,100000,[]
19,705,1410,493,[]
20,532,1064,372,[]
