task,th,tr,tc,successor
1,441,882,100000,[6]
2,647,1294,453,[6]
3,584,100000,409,[6]
4,690,100000,100000,[6]
5,359,100000,100000,"[7, 8, 9]"
6,380,100000,266,"[10, 11, 12, 13]"
7,553,100000,100000,"[14, 15]"
8,492,100000,100000,[]
9,667,100000,467,[]
10,634,1268,100000,[16]
11,718,1436,100000,[]
12,377,100000,100000,[]
13,602,100000,100000,[]
14,570,100000,100000,[18]
15,505,1010,100000,[17]
16,581,100000,407,[]
17,471,100000,330,[20]
18,639,1278,100000,[19]
19,529,1058,370,[]
20,674,1348,472,[]
