task,th,tr,tc,successor
1,228,456,100000,[3]
2,62,124,100000,"[4, 5, 6]"
3,91,182,64,"[4, 5, 6]"
4,277,554,194,"[7, 8]"
5,439,100000,307,[7]
6,544,100000,100000,[7]
7,119,238,100000,[9]
8,507,100000,100000,"[10, 12]"
9,111,100000,78,"[11, 12, 13]"
10,441,882,309,"[15, 20]"
11,184,100000,129,"[14, 15]"
12,112,100000,100000,"[14, 15]"
13,43,100000,30,[14]
14,162,100000,100000,"[16, 17]"
15,95,100000,100000,[18]
16,458,916,100000,"[18, 19, 20]"
17,118,100000,100000,[]
18,451,902,100000,[]
19,295,100000,100000,[]
20,134,100000,94,[]
