task,th,tr,tc,successor
1,339,100000,237,"[4, 5, 7]"
2,427,854,100000,[19]
3,446,100000,100000,"[5, 6]"
4,526,100000,100000,"[9, 10, 11]"
5,718,1436,100000,[8]
6,387,100000,271,[8]
7,658,1316,100000,"[10, 15, 16]"
8,496,992,100000,"[9, 10, 11, 12, 13]"
9,333,100000,100000,"[14, 19]"
10,518,1036,363,[]
11,523,100000,100000,[16]
12,219,100000,153,"[15, 18]"
13,489,978,100000,[]
14,497,100000,348,[17]
15,641,100000,449,[19]
16,557,100000,390,"[18, 20]"
17,492,984,100000,[]
18,508,100000,100000,[]
19,452,904,100000,[]
20,569,100000,398,[]
