task,th,tr,tc,successor
1,478,100000,335,[14]
2,226,100000,158,[]
3,154,100000,100000,"[7, 8]"
4,43,100000,30,"[5, 6, 9]"
5,214,428,100000,[14]
6,133,266,100000,[14]
7,197,394,138,[11]
8,230,100000,100000,[12]
9,387,774,271,"[10, 13]"
10,215,430,100000,[14]
11,407,100000,100000,[]
12,568,1136,398,[15]
13,173,100000,100000,[]
14,217,100000,100000,"[16, 17, 18, 19, 20]"
15,31,100000,100000,[]
16,539,1078,100000,[]
17,102,100000,71,[]
18,267,100000,187,[]
19,144,100000,100000,[]
20,126,252,100000,[]
