task,th,tr,tc,successor
1,217,100000,100000,"[4, 5]"
2,60,100000,42,"[4, 5]"
3,29,100000,100000,"[4, 5]"
4,304,608,213,"[6, 7, 8, 9, 10]"
5,446,100000,100000,"[8, 9, 10, 17]"
6,110,100000,77,[11]
7,236,472,100000,[12]
8,188,100000,132,[13]
9,188,376,132,"[13, 14]"
10,250,100000,175,[]
11,314,100000,100000,[15]
12,475,100000,332,[17]
13,125,100000,100000,[16]
14,62,124,43,[20]
15,311,100000,100000,[18]
16,454,908,100000,[19]
17,363,100000,100000,[20]
18,540,1080,100000,[]
19,113,226,100000,[]
20,115,230,100000,[]
