task,th,tr,tc,successor
1,569,100000,100000,"[3, 9]"
2,547,1094,383,"[4, 5]"
3,463,100000,100000,[7]
4,444,100000,100000,"[6, 8, 9]"
5,484,100000,100000,[9]
6,522,1044,100000,[10]
7,698,100000,489,[12]
8,421,842,100000,[11]
9,421,100000,295,"[12, 13, 14]"
10,531,100000,100000,[15]
11,342,100000,239,[16]
12,377,754,264,"[16, 17]"
13,677,100000,474,"[16, 17]"
14,683,100000,100000,"[16, 17]"
15,594,1188,416,[18]
16,599,100000,100000,"[19, 20]"
17,752,1504,526,"[19, 20]"
18,589,1178,100000,[]
19,648,100000,100000,[]
20,530,1060,100000,[]
