task,th,tr,tc,successor
1,126,252,100000,"[6, 7]"
2,128,256,100000,"[4, 5]"
3,260,100000,100000,[6]
4,485,100000,340,"[6, 7]"
5,27,100000,100000,"[6, 7]"
6,87,100000,100000,"[8, 9]"
7,107,100000,75,"[8, 9]"
8,557,100000,100000,"[10, 11, 12]"
9,108,100000,76,[12]
10,201,402,100000,[13]
11,102,204,71,"[16, 17, 18]"
12,236,100000,100000,[14]
13,294,588,206,"[14, 15]"
14,271,100000,190,"[16, 17]"
15,22,100000,100000,"[17, 18]"
16,193,100000,135,[]
17,183,366,100000,"[19, 20]"
18,446,892,100000,[20]
19,107,214,100000,[]
20,131,100000,92,[]
