task,th,tr,tc,successor
1,367,100000,100000,[8]
2,557,100000,100000,"[6, 7]"
3,471,942,100000,"[4, 5]"
4,574,1148,402,[]
5,615,100000,100000,[]
6,590,1180,413,[]
7,385,100000,270,[11]
8,375,100000,100000,"[9, 10]"
9,483,100000,338,[12]
10,535,100000,100000,"[13, 14, 15]"
11,601,1202,100000,[]
12,483,100000,338,"[16, 17]"
13,455,100000,100000,"[18, 19]"
14,397,100000,278,[]
15,403,806,100000,[20]
16,487,974,341,[]
17,339,678,100000,[]
18,580,1160,100000,[]
19,593,100000,415,[]
20,653,100000,100000,[]
