task,th,tr,tc,successor
1,479,100000,100000,[4]
2,559,100000,391,"[6, 7]"
3,592,100000,414,"[5, 6, 7]"
4,471,100000,330,[9]
5,384,768,100000,[8]
6,628,100000,100000,[10]
7,511,100000,100000,[9]
8,551,1102,100000,[11]
9,330,660,231,"[12, 13, 14, 17]"
10,529,1058,100000,[14]
11,483,966,100000,[17]
12,491,982,100000,[15]
13,421,100000,100000,[16]
14,662,1324,100000,[20]
15,566,100000,396,[18]
16,509,100000,356,[18]
17,395,100000,100000,"[19, 20]"
18,530,100000,100000,[]
19,406,100000,284,[]
20,505,1010,354,[]
