task,th,tr,tc,successor
1,523,1046,100000,[5]
2,714,1428,100000,[6]
3,293,586,100000,"[7, 8, 9]"
4,486,100000,100000,"[7, 8, 9]"
5,523,100000,100000,[10]
6,569,100000,100000,[11]
7,519,100000,363,[11]
8,311,100000,218,[11]
9,536,100000,375,[11]
10,511,1022,100000,[13]
11,518,100000,363,"[12, 14]"
12,445,100000,100000,[15]
13,455,910,100000,[16]
14,544,1088,100000,"[17, 18]"
15,433,100000,100000,[19]
16,702,100000,491,[19]
17,491,100000,344,"[19, 20]"
18,751,100000,100000,[19]
19,581,1162,407,[]
20,298,596,209,[]
