task,th,tr,tc,successor
1,414,100000,290,"[4, 5]"
2,388,776,272,"[3, 4, 5]"
3,387,774,100000,[6]
4,475,950,332,[9]
5,563,100000,100000,"[6, 7]"
6,418,100000,293,"[8, 9, 10]"
7,528,100000,100000,"[8, 9]"
8,477,100000,334,[14]
9,437,874,100000,[11]
10,679,100000,475,"[14, 15]"
11,511,1022,100000,"[12, 13, 14, 15]"
12,277,100000,100000,"[16, 17]"
13,642,100000,449,[]
14,530,100000,100000,"[16, 17]"
15,388,776,100000,"[16, 18]"
16,420,840,294,[20]
17,498,100000,100000,[18]
18,468,100000,100000,"[19, 20]"
19,609,1218,100000,[]
20,480,100000,100000,[]
