task,th,tr,tc,successor
1,86,100000,60,"[4, 5, 6]"
2,296,100000,207,"[3, 7]"
3,77,100000,54,[]
4,177,354,100000,[9]
5,467,934,327,[8]
6,93,186,100000,[9]
7,145,290,100000,"[11, 12, 13, 14]"
8,466,100000,100000,"[11, 13, 14]"
9,281,562,100000,"[10, 12]"
10,419,100000,293,"[15, 16]"
11,184,100000,100000,"[16, 17]"
12,164,100000,115,"[15, 17]"
13,274,100000,100000,[20]
14,111,100000,78,[]
15,510,100000,100000,[20]
16,319,638,100000,"[18, 19]"
17,171,100000,100000,[]
18,516,1032,361,[]
19,271,542,100000,[]
20,111,100000,100000,[]
