task,th,tr,tc,successor
1,58,100000,41,[5]
2,93,100000,100000,[4]
3,176,352,100000,"[5, 7]"
4,175,100000,100000,"[6, 7, 9]"
5,133,100000,100000,"[6, 8, 15]"
6,36,72,100000,[]
7,122,244,100000,[10]
8,151,302,106,"[13, 14]"
9,27,100000,100000,"[11, 12, 13]"
10,140,280,98,[15]
11,182,100000,127,"[14, 15]"
12,189,100000,100000,[14]
13,187,100000,131,[16]
14,66,132,46,"[17, 20]"
15,104,208,73,[19]
16,133,100000,93,[18]
17,268,100000,100000,[]
18,220,100000,100000,[]
19,202,100000,100000,[]
20,60,120,100000,[]
