task,th,tr,tc,successor
1,514,1028,360,"[4, 9, 10, 11]"
2,584,100000,100000,"[5, 10]"
3,394,100000,276,[6]
4,414,828,100000,[8]
5,458,100000,100000,"[9, 11, 14]"
6,448,100000,100000,"[7, 10, 11]"
7,529,100000,100000,"[12, 15, 16]"
8,664,1328,100000,"[13, 14, 15]"
9,309,100000,100000,[13]
10,683,1366,478,[12]
11,346,692,100000,"[13, 15]"
12,686,100000,100000,[17]
13,758,100000,100000,[20]
14,510,100000,357,[16]
15,371,100000,260,[]
16,453,906,317,[18]
17,689,100000,482,"[19, 20]"
18,675,1350,100000,[]
19,338,100000,237,[]
20,555,1110,100000,[]
