task,th,tr,tc,successor
1,158,316,111,"[7, 13]"
2,136,272,100000,"[4, 5]"
3,115,100000,100000,"[4, 5]"
4,212,100000,100000,"[6, 7, 8]"
5,134,268,100000,"[6, 7, 8]"
6,242,484,100000,"[9, 10]"
7,187,374,131,[11]
8,51,100000,100000,"[9, 10, 12]"
9,32,64,100000,[16]
10,53,100000,100000,[13]
11,321,100000,100000,[12]
12,110,220,77,"[14, 15]"
13,312,624,100000,"[14, 15]"
14,24,100000,100000,[]
15,137,100000,96,[16]
16,199,100000,139,"[17, 18]"
17,89,100000,62,"[19, 20]"
18,114,100000,80,[20]
19,53,100000,37,[]
20,101,100000,100000,[]
