task,th,tr,tc,successor
1,470,100000,329,[]
2,383,100000,100000,"[5, 6]"
3,654,100000,458,[]
4,396,792,277,[]
5,616,1232,100000,"[8, 9]"
6,438,100000,100000,"[7, 10]"
7,364,100000,100000,[]
8,603,1206,100000,"[11, 12]"
9,316,632,221,[14]
10,500,100000,350,"[13, 15, 16]"
11,594,100000,100000,[]
12,690,100000,483,[]
13,439,878,100000,[19]
14,413,826,289,"[18, 20]"
15,427,100000,100000,[17]
16,609,100000,100000,[]
17,654,100000,100000,[]
18,625,100000,438,[]
19,496,992,100000,[]
20,419,838,100000,[]
