task,th,tr,tc,successor
1,120,100000,100000,[16]
2,150,100000,105,"[8, 11]"
3,77,100000,100000,"[6, 7]"
4,126,100000,100000,[10]
5,164,328,115,"[12, 13, 15]"
6,198,100000,100000,[12]
7,93,186,65,[11]
8,151,100000,106,"[9, 10]"
9,52,100000,100000,[18]
10,139,278,100000,"[12, 13, 14]"
11,135,270,100000,[14]
12,81,100000,100000,[]
13,189,100000,132,[16]
14,164,100000,100000,"[15, 16]"
15,141,100000,100000,"[17, 18]"
16,182,364,100000,"[19, 20]"
17,138,276,97,[]
18,107,214,75,[]
19,124,100000,87,[]
20,216,432,100000,[]
