task,th,tr,tc,successor
1,153,306,100000,"[6, 17]"
2,369,100000,100000,"[4, 5, 7, 12]"
3,190,100000,100000,[4]
4,192,384,100000,[9]
5,64,100000,100000,[14]
6,74,100000,100000,[8]
7,216,100000,151,[16]
8,167,100000,100000,"[11, 12]"
9,142,100000,100000,"[10, 11]"
10,120,240,100000,"[13, 16, 17]"
11,47,100000,33,"[15, 16]"
12,449,898,100000,"[14, 15]"
13,327,100000,229,"[19, 20]"
14,309,618,216,[20]
15,252,100000,176,[18]
16,161,100000,100000,[19]
17,199,398,100000,[]
18,56,112,39,[]
19,52,100000,36,[]
20,127,254,89,[]
