task,th,tr,tc,successor
1,410,100000,100000,[8]
2,640,100000,448,[8]
3,469,100000,100000,"[4, 5, 6, 7]"
4,480,960,100000,[8]
5,566,100000,396,[8]
6,399,798,279,[20]
7,422,100000,100000,"[8, 9, 10, 11]"
8,439,100000,100000,"[12, 13, 14, 15, 16]"
9,687,100000,481,[17]
10,289,100000,100000,"[17, 18]"
11,580,100000,100000,[19]
12,505,100000,100000,"[17, 18]"
13,365,730,100000,[]
14,525,1050,368,[]
15,666,100000,100000,[]
16,483,100000,338,[]
17,716,1432,100000,"[19, 20]"
18,533,1066,373,[20]
19,494,988,100000,[]
20,515,1030,360,[]
