task,th,tr,tc,successor
1,621,1242,100000,[4]
2,615,100000,100000,[4]
3,522,1044,365,[4]
4,531,100000,372,"[5, 6, 7]"
5,419,100000,100000,"[8, 9]"
6,512,100000,100000,"[8, 9]"
7,422,100000,295,"[8, 9]"
8,327,654,229,"[10, 18]"
9,381,100000,267,"[10, 11]"
10,518,100000,363,[15]
11,473,100000,100000,"[12, 13, 14]"
12,507,100000,100000,[17]
13,454,908,100000,[16]
14,610,100000,100000,"[15, 18]"
15,446,892,100000,[17]
16,646,1292,452,"[17, 18]"
17,482,100000,100000,"[19, 20]"
18,406,812,100000,[]
19,515,100000,360,[]
20,747,1494,100000,[]
