task,th,tr,tc,successor
1,340,100000,100000,"[4, 5]"
2,561,1122,100000,"[4, 5]"
3,36,72,25,"[4, 5]"
4,236,472,165,"[6, 7]"
5,252,100000,100000,"[6, 7]"
6,195,100000,136,"[8, 9, 10]"
7,257,514,100000,"[8, 10]"
8,56,100000,100000,[]
9,131,100000,100000,"[11, 12]"
10,436,100000,100000,[11]
11,234,100000,100000,[14]
12,137,100000,100000,"[13, 14]"
13,336,672,235,"[15, 16]"
14,231,100000,100000,"[15, 16]"
15,378,756,265,"[17, 19]"
16,331,662,100000,[18]
17,76,152,53,[]
18,81,100000,57,[]
19,145,100000,102,[20]
20,136,100000,100000,[]
