task,th,tr,tc,successor
1,679,100000,475,[8]
2,463,100000,100000,[8]
3,634,100000,444,"[7, 15]"
4,508,100000,100000,"[5, 6, 9]"
5,519,1038,363,[8]
6,489,100000,342,[8]
7,650,100000,100000,"[9, 14]"
8,490,100000,100000,"[10, 11, 12, 13]"
9,483,100000,100000,[]
10,710,1420,100000,[18]
11,338,676,100000,"[14, 16, 18]"
12,764,1528,535,"[14, 15, 17]"
13,700,1400,100000,[20]
14,432,864,302,[20]
15,558,100000,100000,[]
16,338,100000,100000,"[19, 20]"
17,349,698,244,[]
18,593,1186,100000,[]
19,346,100000,100000,[]
20,489,100000,342,[]
