task,th,tr,tc,successor
1,132,264,92,[9]
2,245,100000,172,[9]
3,126,252,100000,[6]
4,238,100000,167,"[5, 7, 8]"
5,79,100000,55,[9]
6,208,100000,100000,[9]
7,96,100000,100000,"[10, 19, 20]"
8,242,484,169,[10]
9,208,100000,100000,"[11, 12, 13, 14]"
10,52,100000,36,"[15, 18]"
11,118,236,100000,"[16, 17]"
12,347,100000,100000,[]
13,60,100000,100000,[16]
14,120,240,84,[]
15,51,100000,100000,[17]
16,81,100000,100000,"[18, 19, 20]"
17,93,186,65,[]
18,135,270,100000,[]
19,91,182,100000,[]
20,88,100000,100000,[]
