task,th,tr,tc,successor
1,571,1142,100000,[14]
2,247,100000,173,[14]
3,482,964,337,[14]
4,481,962,337,"[5, 6, 7, 8, 9]"
5,510,1020,100000,[]
6,565,100000,100000,"[10, 11]"
7,327,100000,100000,[]
8,262,524,183,"[12, 13]"
9,722,100000,100000,[]
10,461,100000,100000,[14]
11,555,100000,100000,[15]
12,519,1038,100000,[]
13,595,1190,416,[]
14,545,1090,100000,"[16, 17, 18, 19, 20]"
15,442,100000,309,[]
16,535,100000,100000,[]
17,441,100000,309,[]
18,571,100000,100000,[]
19,593,100000,100000,[]
20,482,100000,337,[]
