task,th,tr,tc,successor
1,22,100000,100000,"[2, 3, 4]"
2,128,100000,90,"[5, 6]"
3,104,208,100000,"[5, 6]"
4,54,108,38,[7]
5,133,100000,100000,"[7, 8]"
6,78,100000,100000,"[7, 8, 9]"
7,89,100000,62,"[10, 11]"
8,252,504,100000,[10]
9,274,100000,100000,[11]
10,134,268,100000,"[12, 13]"
11,212,100000,148,"[12, 14]"
12,95,190,100000,"[15, 16]"
13,288,100000,202,"[14, 15]"
14,225,100000,158,"[17, 18]"
15,146,100000,100000,[18]
16,82,164,100000,[]
17,110,220,100000,"[19, 20]"
18,198,100000,100000,[]
19,125,100000,88,[]
20,26,52,18,[]
