task,th,tr,tc,successor
1,207,414,145,[5]
2,110,220,100000,[7]
3,125,100000,100000,"[6, 14]"
4,53,106,100000,"[8, 11]"
5,69,100000,48,[9]
6,151,302,106,[10]
7,91,100000,100000,[11]
8,201,100000,100000,"[14, 15, 17]"
9,79,100000,55,[13]
10,173,346,100000,[13]
11,47,100000,100000,"[12, 13, 14, 15]"
12,164,328,115,[16]
13,124,100000,87,"[17, 18]"
14,124,100000,100000,[]
15,198,396,139,[18]
16,332,100000,232,[19]
17,189,100000,100000,[]
18,261,522,100000,"[19, 20]"
19,133,100000,100000,[]
20,97,100000,100000,[]
