task,th,tr,tc,successor
1,388,100000,100000,"[13, 19, 20]"
2,394,100000,100000,"[6, 10, 13]"
3,588,1176,412,"[10, 11]"
4,683,100000,100000,[6]
5,749,100000,100000,[7]
6,518,100000,100000,"[11, 17]"
7,457,100000,100000,"[8, 9, 10]"
8,498,100000,100000,"[13, 17]"
9,452,904,100000,"[15, 16]"
10,483,966,338,"[12, 18]"
11,305,610,100000,[14]
12,453,906,100000,"[16, 17]"
13,488,100000,342,"[15, 16]"
14,505,1010,100000,[15]
15,616,1232,100000,[18]
16,437,100000,306,[]
17,383,100000,268,"[19, 20]"
18,554,100000,388,[]
19,502,100000,351,[]
20,592,1184,414,[]
