task,th,tr,tc,successor
1,76,100000,100000,[13]
2,27,54,19,[6]
3,119,100000,83,"[4, 5, 6]"
4,79,100000,100000,[13]
5,64,100000,45,"[7, 9, 11]"
6,186,372,100000,"[7, 8]"
7,63,100000,44,"[10, 12]"
8,212,424,148,"[10, 11]"
9,112,224,100000,[15]
10,35,70,100000,[13]
11,292,584,100000,[13]
12,278,100000,195,"[14, 15]"
13,149,298,104,"[16, 17, 18, 19]"
14,286,100000,100000,[20]
15,28,100000,100000,[]
16,172,344,100000,[]
17,37,100000,26,[]
18,143,100000,100000,[]
19,284,100000,100000,[]
20,261,100000,100000,[]
